04/07/2014	16:34:47	802	107.14	0.16	15
04/07/2014	16:46:29	106	112.03	0.01	11
04/07/2014	16:48:32	1	124.74	-0.00	28
04/07/2014	16:48:22	6	113.78	0.00	24
04/07/2014	16:48:56	8	203.88	0.00	10
04/07/2014	16:42:00	427	125.35	0.03	25
04/07/2014	16:48:50	30	200.73	0.00	18
04/07/2014	16:48:45	43	113.78	-0.00	24
04/07/2014	16:49:22	6	110.90	0.00	30
04/07/2014	16:49:36	5	195.96	-0.00	5
04/07/2014	16:49:32	15	213.19	0.05	17
04/07/2014	16:50:01	17	200.86	0.00	6
04/07/2014	16:50:22	4	195.95	0.00	5
04/07/2014	16:50:06	23	125.32	0.01	25
04/07/2014	16:50:28	6	203.89	-0.01	10
04/07/2014	16:50:53	5	203.90	0.02	10
04/07/2014	16:51:00	2	213.14	0.01	17
04/07/2014	16:51:11	4	116.20	0.00	29
04/07/2014	16:51:05	28	125.31	-0.01	25
04/07/2014	16:51:59	3	203.86	-0.02	10
04/07/2014	16:51:53	14	202.03	0.09	1
04/07/2014	16:52:10	4	201.71	0.00	2
04/07/2014	16:50:41	114	124.74	0.00	28
04/07/2014	16:52:31	4	125.31	0.01	25
04/07/2014	16:52:43	4	117.98	0.00	23
04/07/2014	16:52:51	3	203.87	-0.01	10
04/07/2014	16:53:42	11	201.95	0.01	1
04/07/2014	16:53:28	26	124.74	0.01	28
04/07/2014	16:53:57	19	199.89	0.05	4
04/07/2014	16:53:51	26	200.72	0.17	18
04/07/2014	16:54:18	4	203.87	-0.00	10
04/07/2014	16:53:09	115	125.30	0.01	25
04/07/2014	16:55:13	4	213.14	0.00	17
04/07/2014	16:55:10	42	112.02	-0.00	11
04/07/2014	16:56:22	19	200.87	0.01	6
04/07/2014	16:56:20	33	113.77	-0.00	24
04/07/2014	16:56:48	13	203.87	0.01	10
04/07/2014	16:57:00	4	200.55	-0.00	18
04/07/2014	16:49:08	477	130.62	0.15	26
04/07/2014	16:57:10	6	201.71	-0.01	2
04/07/2014	16:56:46	37	195.93	0.04	5
04/07/2014	16:57:08	20	197.15	-0.01	7
04/07/2014	16:57:29	4	200.86	0.01	6
04/07/2014	16:57:50	6	203.86	0.02	10
04/07/2014	16:57:46	21	201.95	-0.00	1
04/07/2014	16:57:56	14	200.85	0.06	6
04/07/2014	16:54:40	219	124.73	0.05	28
04/07/2014	16:58:39	4	200.55	0.00	18
04/07/2014	16:58:48	4	199.51	0.00	8
04/07/2014	16:59:03	4	124.67	-0.00	28
04/07/2014	16:59:02	8	203.83	0.00	10
04/07/2014	16:59:12	4	213.14	-0.01	17
04/07/2014	16:59:28	4	201.72	0.00	2
04/07/2014	16:59:53	3	213.14	0.00	17
04/07/2014	17:00:04	8	203.84	0.00	10
04/07/2014	17:00:12	4	199.51	0.00	8
04/07/2014	16:59:56	20	124.68	0.00	28
04/07/2014	16:56:24	234	110.90	0.01	30
04/07/2014	17:00:17	4	200.54	-0.01	18
04/07/2014	16:56:25	238	125.29	-0.00	25
